relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source,evidence,source_url
CAUSES,gây ra bệnh,582,PATH_0f16e6bb6d,Pathogen,Kháng thể IA-2,https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,cơ chế bệnh sinh và các giai đoạn ĐTĐ típ 1,https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
CAUSES,gây ra bệnh,583,PATH_d6ebd8f896,Pathogen,Kháng thể ZnT8,https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,cơ chế bệnh sinh và các giai đoạn ĐTĐ típ 1,https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,160,SYMP_2cb94bbe5c,Symptom,Toan ceton do ĐTĐ,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"Thông qua đó, các học viên nắm bắt được những kiến thức từ cơ bản đến chuyên sâu như: ... toan ceton do ĐTĐ...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,161,SYMP_48278da8d6,Symptom,Suy giảm chức năng tuyến tụy,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"Đái tháo đường (ĐTĐ) típ 1 hay còn gọi là đái tháo đường phụ thuộc Insulin, thường gặp ở trẻ em và thanh thiếu niên, do tuyến tụy không còn khả năng sản xuất đủ Insulin.",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,162,SYMP_fd4dc76a08,Symptom,Tăng đường huyết,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"... điều trị bằng Insulin, biến chứng mạch máu...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,227,DIAG_6c6e6c7aeb,DiagnosticTest,Chẩn đoán sớm theo ISPAD 2024,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"Cập nhật ISPAD 2024, chúng ta đang ở đâu trong sàng lọc, chẩn đoán sớm và cá thể điều trị ĐTĐ típ 1 – TS.BS Bùi Phương Thảo...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,228,DIAG_cbc9febb55,DiagnosticTest,Kiểm tra kháng insulin,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"Thông qua đó, các học viên nắm bắt được những kiến thức từ cơ bản đến chuyên sâu như: ... điều trị bằng Insulin...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,294,COMP_c4e38490e5,Complication,Phẫu thuật ở trẻ em ĐTĐ,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... phẫu thuật ở trẻ em và thanh thiếu niên ĐTĐ...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,295,COMP_037854ef89,Complication,Toan ceton nặng,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... toan ceton do ĐTĐ...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,421,DEMO_65f785693c,Demographic,Trẻ em dưới 20 tuổi tại châu Á,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,Ước tính có khoảng 39.500 trẻ em và thanh thiếu niên dưới 20 tuổi đang sống chung với ĐTĐ típ 1 ở các nước đang phát triển tại Châu Á.,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
AFFECTS_POPULATION,đối tượng nguy cơ cao/bệnh nền,422,DEMO_1ad551ca62,Demographic,Trẻ em tại Bệnh viện Nhi Trung ương,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"Chỉ tính riêng tại Bệnh viện Nhi Trung ương, mỗi năm tiếp nhận khoảng 100 – 120 trẻ mắc mới ĐTĐ...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
INCREASES_RISK_OF,làm tăng nguy cơ,408,RISK_23818b3187,RiskFactor,Di truyền,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... do tuyến tụy không còn khả năng sản xuất đủ Insulin...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
INCREASES_RISK_OF,làm tăng nguy cơ,377,RISK_8a7af24870,RiskFactor,Môi trường sống,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... xu hướng ngày càng gia tăng của bệnh ĐTĐ típ 1 ở trẻ em và trẻ vị thành niên...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
INCREASES_RISK_OF,làm tăng nguy cơ,378,RISK_be02c73a21,RiskFactor,Thiếu kiến thức y khoa,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... việc cập nhật kiến thức trong chẩn đoán và điều trị là vấn đề cấp thiết...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
PART_OF_TREATMENT,là một phần phác đồ,521,INTE_4b989d7705,Intervention,Quản lý toàn diện bệnh nhi,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... quản lý toàn diện bệnh nhi trẻ tuổi...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
PART_OF_TREATMENT,là một phần phác đồ,522,INTE_a8a3e536cb,Intervention,Sử dụng bơm insulin thế hệ mới,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"... ứng dụng công nghệ đo đường huyết liên tục (CGM), bơm insulin thế hệ mới...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
PART_OF_TREATMENT,là một phần phác đồ,523,INTE_1ed8917f0f,Intervention,Tư vấn dinh dưỡng và vận động,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,"... hướng dẫn học viên về dinh dưỡng, vận động cho trẻ...",https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
CAUSES,gây ra bệnh,587,PATH_ffd3028c32,Pathogen,Không có tác nhân gây bệnh cụ thể,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html,... do tuyến tụy không còn khả năng sản xuất đủ Insulin...,https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/hoi-thao-xu-huong-dieu-tri-dai-thao-duong-tip-1-chung-ta-khong-the-dung-ngoai.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,124,SYMP_e6391104df,Symptom,Đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,Bệnh đái tháo đường típ 1 là loại bệnh do thiếu hụt hoàn toàn insulin...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,125,SYMP_c6394c219e,Symptom,Cảm giác khát nước,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,"...các triệu chứng điển hình như: khát nước, ăn nhiều, đi tiểu nhiều...",https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,126,SYMP_d069041af1,Symptom,Đi tiểu nhiều,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,"...các triệu chứng điển hình như: khát nước, ăn nhiều, đi tiểu nhiều...",https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,188,SYMP_1d8afdb0a1,Symptom,Ăn nhiều,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,"...các triệu chứng điển hình như: khát nước, ăn nhiều, đi tiểu nhiều...",https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_SYMPTOM,có triệu chứng lâm sàng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,181,SYMP_1185538ecb,Symptom,Mệt mỏi,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,"...các triệu chứng điển hình như: khát nước, ăn nhiều, đi tiểu nhiều...",https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,202,DIAG_3fa128807e,DiagnosticTest,Kiểm tra đường huyết,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...đường huyết lúc đói >126 mg/dL hoặc ≥7.0 mmol/L...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,203,DIAG_11717d09c9,DiagnosticTest,Kiểm tra HbA1c,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...HbA1c ≥6.5% là tiêu chuẩn chẩn đoán đái tháo đường...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,204,DIAG_c8c0710e5d,DiagnosticTest,Kiểm tra kháng thể tự miễn,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...chẩn đoán đái tháo đường típ 1 dựa trên kết quả xét nghiệm kháng thể tự miễn...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
DIAGNOSED_BY,được chẩn đoán/xét nghiệm qua,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,205,DIAG_11d842667e,DiagnosticTest,Xét nghiệm C-peptide,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,"...các xét nghiệm như C-peptide, kháng thể tự miễn và đường huyết lúc đói...",https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,312,COMP_2e1075cce4,Complication,Biến chứng thần kinh,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...biến chứng nặng của viêm phổi có thể dẫn đến suy hô hấp và tử vong...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,314,COMP_3a56ffce7e,Complication,Suy thận,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...biến chứng nặng của viêm phổi có thể dẫn đến suy hô hấp và tử vong...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,264,COMP_b0e4605e4f,Complication,Suy tim,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...biến chứng nặng của viêm phổi có thể dẫn đến suy hô hấp và tử vong...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,265,COMP_b184670082,Complication,Tăng áp lực nội sọ,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...biến chứng nặng của viêm phổi có thể dẫn đến suy hô hấp và tử vong...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
HAS_COMPLICATION,gây ra biến chứng,0,E10,Disease,Bệnh đái tháo đường típ 1,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,266,COMP_3e5dc77633,Complication,Tăng nguy cơ nhiễm trùng,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html,...biến chứng nặng của viêm phổi có thể dẫn đến suy hô hấp và tử vong...,https://web.archive.org/web/https://ttytiapa.gialai.gov.vn/van-ban/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tip-1-o-.html
